q_id;q_ch;q_id_ch;language;start_hh;start_min;G1;G2;G3;G4;G5;G6;sex;age;education;nationality;nationality2;occupation;D8;finish_hh;finish_min;character_lang;data_inter;region;type_settl;settlement;Code_inter;macroregion4;urban_rural;age_6gr;WEIGHT
834;93;5;2;12;35;1;2;2;2;4;4;2;59;7;3;1;8;1;13;10;3;23;10;4;38;7;3;1;4;,740899516417
835;93;6;2;13;25;1;5;2;2;4;3;2;58;5;1;1;10;1;14;10;2;23;10;4;38;7;3;1;4;,740899516417
836;93;7;2;13;24;1;2;5;3;4;4;1;67;6;2;2;8;1;15;20;2;23;10;4;38;7;3;1;5;,6777173524
837;93;8;2;15;20;1;2;3;3;4;4;2;77;5;3;2;8;1;16;5;2;23;10;4;38;7;3;1;6;,810822766769
838;93;9;4;16;15;1;2;3;3;4;4;2;57;4;1;1;7;1;16;55;2;23;10;4;38;7;3;1;4;,740899516417
839;94;1;2;9;38;2;1;3;3;4;3;2;58;6;1;1;8;1;10;22;3;22;10;2;39;6;3;1;4;,740899516417
840;94;2;2;10;26;2;1;3;3;4;3;2;53;4;1;1;7;2;10;50;3;22;10;2;39;6;3;1;4;,740899516417
841;94;3;2;10;54;6;2;5;3;4;3;2;37;4;1;1;7;2;11;20;3;22;10;2;39;6;3;1;2;,681061792601
842;94;4;2;11;31;2;2;3;3;4;3;2;35;4;3;3;2;2;11;51;3;22;10;2;39;6;3;1;2;,681061792601
843;94;5;2;12;1;6;2;5;3;4;3;2;53;4;1;1;8;2;12;26;3;22;10;2;39;6;3;1;4;,740899516417
844;94;6;2;12;31;6;2;3;3;4;3;1;56;6;1;1;2;2;13;17;3;22;10;2;39;6;3;1;4;1,112457661095
845;94;7;2;13;37;2;1;3;3;4;2;2;51;6;1;1;2;2;14;2;3;22;10;2;39;6;3;1;4;,740899516417
846;94;8;2;14;17;6;5;3;3;4;2;2;29;6;1;1;7;2;14;41;3;22;10;2;39;6;3;1;1;1,456597897983
847;94;9;2;14;48;6;1;5;4;4;2;1;62;6;1;1;8;1;15;18;3;22;10;2;39;6;3;1;5;,6777173524
848;95;1;4;8;45;1;2;2;2;4;4;1;72;5;1;1;8;1;9;20;2;23;10;2;40;7;3;1;6;1,735589080513
849;95;2;5;9;35;1;2;3;2;4;4;2;50;5;1;1;2;2;10;10;2;23;10;2;40;7;3;1;4;,740899516417
850;95;3;2;10;25;1;2;2;2;4;4;1;64;5;3;1;8;1;11;0;2;23;10;2;40;7;3;1;5;,6777173524
851;95;4;6;11;15;1;3;2;2;4;4;2;80;1;1;1;8;1;11;50;3;23;10;2;40;7;3;1;6;,810822766769
852;95;5;1;12;15;1;2;2;2;4;3;2;27;5;1;1;7;2;12;50;2;23;10;2;40;7;3;1;1;1,456597897983
853;95;6;1;13;0;1;1;3;2;3;4;2;59;5;1;1;7;1;13;55;1;23;10;2;40;7;3;1;4;,740899516417
854;95;7;1;14;10;1;3;2;2;3;3;1;53;5;1;1;1;2;14;55;1;23;10;2;40;7;3;1;4;1,112457661095
855;95;8;1;15;5;1;2;3;2;4;1;1;58;8;1;1;3;2;15;40;2;23;10;2;40;7;3;1;4;1,112457661095
856;95;9;1;16;5;1;2;2;3;4;3;1;27;3;1;1;10;1;16;40;1;23;10;2;40;7;3;1;1;2,794449276352
857;96;1;2;8;30;1;2;5;2;4;1;2;49;6;1;1;10;2;9;0;2;23;10;1;41;7;3;2;3;,649060521944
858;96;2;1;9;15;1;3;3;2;4;3;2;27;5;1;1;1;2;9;52;2;23;10;1;41;7;3;2;1;2,292759584197
859;96;3;1;10;15;2;2;2;2;4;2;2;34;5;1;1;2;2;10;50;1;23;10;1;41;7;3;2;2;,587606810273
860;96;4;1;11;10;5;2;5;2;4;1;2;69;3;1;1;8;2;11;55;1;23;10;1;41;7;3;2;5;,689188073341
861;96;5;4;12;20;2;2;3;2;4;1;1;43;5;1;1;1;2;13;5;1;23;10;1;41;7;3;2;3;1,19595540049
862;96;6;3;13;20;1;2;2;2;4;1;2;57;5;1;1;7;2;14;55;1;23;10;1;41;7;3;2;4;1,230301071739
863;96;7;1;15;10;1;3;2;2;4;1;1;65;5;1;1;8;2;15;45;1;23;10;1;41;7;3;2;5;,920098579177
864;96;8;1;16;0;5;2;5;3;4;1;2;67;5;1;1;8;1;16;35;2;23;10;1;41;7;3;2;5;,689188073341
865;96;9;1;16;55;1;2;5;5;4;1;1;44;5;1;1;1;2;17;30;2;23;10;1;41;7;3;2;3;1,19595540049
866;97;1;1;8;40;1;2;3;2;4;2;2;47;5;1;1;1;2;8;51;1;23;10;1;41;7;3;2;3;,649060521944
867;97;2;1;9;35;1;2;3;2;4;3;2;66;5;1;1;8;1;10;15;1;23;10;1;41;7;3;2;5;,689188073341
868;97;3;1;10;30;5;2;3;3;4;4;2;45;5;1;1;1;1;11;5;1;23;10;1;41;7;3;2;3;,649060521944
869;97;4;1;11;25;5;5;5;3;4;4;1;52;5;1;1;10;1;12;15;1;23;10;1;41;7;3;2;4;1,217735565318
870;97;5;1;12;25;1;5;3;3;4;4;2;52;4;1;1;1;1;13;5;2;23;10;1;41;7;3;2;4;1,230301071739
871;97;6;1;13;20;1;5;5;2;4;4;1;55;5;1;1;1;1;14;0;1;23;10;1;41;7;3;2;4;1,217735565318
872;97;7;1;14;15;1;3;2;2;4;4;1;78;5;1;1;8;1;14;25;1;23;10;1;41;7;3;2;6;1,005213139739
873;97;8;1;15;16;1;3;2;2;4;4;2;31;5;1;1;7;2;15;50;1;23;10;1;41;7;3;2;2;,587606810273
874;97;9;1;16;12;1;1;2;3;4;4;2;72;5;1;1;8;1;16;40;1;23;10;1;41;7;3;2;6;1,026031006304
875;98;1;1;11;12;6;1;4;4;4;3;2;20;7;1;1;9;3;11;39;1;23;11;6;42;6;1;1;1;1,076641267956
876;98;2;1;11;41;1;1;1;4;4;2;1;32;4;1;1;6;3;12;2;1;23;11;6;42;6;1;1;2;,89058277919
877;98;3;1;12;13;6;1;5;4;4;2;2;73;6;4; ;8;2;12;37;1;23;11;6;42;6;1;1;6;,575247062337
878;98;4;3;12;38;6;2;5;4;4;3;2;79;6;2;5;8;2;13;0;1;23;11;6;42;6;1;1;6;,575247062337
879;98;5;1;13;2;6;1;4;4;4;2;2;25;8;1;1;7;3;13;35;1;23;11;6;42;6;1;1;1;1,076641267956
880;98;6;1;13;37;6;2;5;4;3;3;1;79;8;1;1;8;2;13;57;1;23;11;6;42;6;1;1;6;,674438788712
881;98;7;1;13;59;2;2;3;3;4;2;1;38;8;1;1;3;3;14;26;1;23;11;6;42;6;1;1;2;,89058277919
882;98;8;1;14;29;1;2;3;2;4;3;2;32;3;1;1;1;3;14;51;1;23;11;6;42;6;1;1;2;,801907496276
883;98;9;1;14;52;3;2;1;4;4;2;2;39;8;1;1;3;3;15;28;1;23;11;6;42;6;1;1;2;,801907496276
884;99;1;1;11;34;1;1;4;5;4;2;2;66;8;1;1;8;2;12;3;1;22;11;6;42;6;1;1;5;,781024374402
885;99;2;1;12;11;3;1;3;4;4;2;2;52;8;1;1;3;2;12;34;1;22;11;6;42;6;1;1;4;1,144881201924
886;99;3;1;12;35;6;2;4;4;4;3;2;69;8;1;1;3;2;13;2;1;22;11;6;42;6;1;1;5;,781024374402
887;99;4;1;13;10;2;2;5;5;4;2;1;30;8;1;1;3;2;13;26;1;22;11;6;42;6;1;1;2;,89058277919
888;99;5;1;13;29;1;2;5;4;4;2;2;50;6;1;1;10;2;13;51;1;22;11;6;42;6;1;1;4;1,144881201924
889;99;6;1;13;56;1;1;3;4;3;3;2;43;8;1;1;3;4;14;21;1;22;11;6;42;6;1;1;3;,848442956803
890;99;7;1;14;31;6;2;4;2;4;2;1;41;2;1;1;7;4;14;59;1;22;11;6;42;6;1;1;3;1,405156437568
891;99;8;1;15;8;1;1;5;5;4;2;2;75;8;1;1;8;4;15;30;1;22;11;6;42;6;1;1;6;,575247062337
892;99;9;1;15;41;6;2;5;5;4;3;2;63;4;1;1;8;2;16;7;1;22;11;6;42;6;1;1;5;,781024374402
893;100;1;1;16;6;6;1;4;3;4;4;2;72;8;1;2;3;2;16;35;2;20;11;6;42;10;1;1;6;,575247062337
894;100;2;1;17;29;1;1;3;3;4;3;2;67;8;1;1;8;2;17;49;1;20;11;6;42;10;1;1;5;,781024374402
895;100;3;1;18;13;1;3;2;2;4;2;1;49;8;1;1;3;3;18;50;1;20;11;6;42;10;1;1;3;1,405156437568
896;100;4;1;16;53;4;2;3;5;4;2;2;43;8;1;1;3;3;17;11;1;21;11;6;42;10;1;1;3;,848442956803
897;100;5;1;17;19;2;2;2;2;4;2;1;28;8;1;1;3;4;18;11;1;21;11;6;42;10;1;1;1;1,398100013477
898;100;6;3;16;36;5;1;3;3;4;3;2;83;8;3;2;8;2;17;2;2;21;11;6;42;10;1;1;6;,575247062337
899;100;7;1;17;24;2;2;2;4;4;2;2;42;8;1;6;2;3;17;53;1;22;11;6;42;10;1;1;3;,848442956803
900;100;8;1;18;11;2;1;3;4;4;3;2;26;7;1;1;3;3;18;28;1;22;11;6;42;10;1;1;1;1,076641267956
901;100;9;1;18;36;2;3;4;4;4;3;2;47;6;1;1;4;8;19;4;1;22;11;6;42;10;1;1;3;,848442956803
902;101;1;1;10;21;2;1;4;3;4;3;1;33;6;1;1;4;3;10;50;1;23;11;3;43;10;1;1;2;,89058277919
903;101;2;1;11;0;1;2;3;4;4;3;2;19;6;1;1;9;3;11;21;1;23;11;3;43;10;1;1;1;1,076641267956
904;101;3;1;11;27;2;1;4;4;4;3;1;59;8;1;1;8;3;11;58;1;23;11;3;43;10;1;1;4;1,353781745243
905;101;4;1;12;9;2;1;4;3;4;4;2;71;8;1;1;8;3;12;46;1;23;11;3;43;10;1;1;6;,575247062337
906;101;5;1;13;1;1;1;4;4;4;3;2;65;8;1;1;3;3;13;24;1;23;11;3;43;10;1;1;5;,781024374402
907;101;6;1;13;28;2;1;3;1;4;3;1;35;8;1;1;1;3;13;46;1;23;11;3;43;10;1;1;2;,89058277919
908;101;7;1;13;48;2;2;4;3;4;3;1;59;8;1;1;8;2;14;24;1;23;11;3;43;10;1;1;4;1,353781745243
909;101;8;1;14;42;2;2;2;4;4;2;1;70;8;2;4;8;3;15;4;2;23;11;3;43;10;1;1;6;,674438788712
910;101;9;1;15;15;2;1;4;4;4;3;2;42;6;1;6;2;2;15;40;1;23;11;3;43;10;1;1;3;,848442956803
911;102;1;1;10;52;1;1;1;4;2; ;2;77;6;1;1;8;2;11;20;1;19;11;1;44;10;1;2;6;1,116828724712
912;102;2;1;11;32;6;1;1;4;2; ;2;63;8;1;1;8;3;11;54;1;19;11;1;44;10;1;2;5;,73099874223
913;102;3;1;12;3;1;2;3;4;2; ;1;48;6;1;1;3;3;12;41;1;19;11;1;44;10;1;2;3;1,058721537333
914;102;4;1;12;50;6;5;4;4;2; ;1;71;3;1;1;8;3;13;22;1;19;11;1;44;10;1;2;6;1,267017892618
915;102;5;1;13;25;5;1;3;4;2; ;2;46;6;1;1;7;3;13;50;1;19;11;1;44;10;1;2;3;,751542930773
916;102;6;1;13;57;5;2;4;4;2; ;2;50;5;1;1;7;2;14;15;1;19;11;1;44;10;1;2;4;,586216236375
917;102;7;1;14;23;6;5;4;4;2; ;1;50;4;1;1;7;2;14;44;1;19;11;1;44;10;1;2;4;,70609997148
918;102;8;1;14;51;5;1;4;4;2; ;2;26;6;1;1;7;2;15;13;1;19;11;1;44;10;1;2;1;1,106602080468
919;102;9;1;15;26;1;1;4;4;2; ;1;38;4;1;1;7;3;15;54;1;19;11;1;44;10;1;2;2;1,173123968762
920;103;1;1;10;3;5;3;3;4;4;2;1;59;5;1;1;10;3;10;32;1;19;11;1;44;6;1;2;4;,70609997148
921;103;2;1;10;37;6;5;4;3;4;2;2;40;5;1;1;10;2;10;55;1;19;11;1;44;6;1;2;3;,751542930773
922;103;3;1;11;1;1;2;3;4;4;3;2;52;7;1;1;2;3;11;23;1;19;11;1;44;6;1;2;4;,586216236375
923;103;4;1;11;33;6;2;2;2;4;3;2;78;2;1;1;8;2;11;55;1;19;11;1;44;6;1;2;6;1,116828724712
924;103;5;1;12;1;6;2;3;4;4;3;2;49;6;1;1;3;2;12;29;1;19;11;1;44;6;1;2;3;,751542930773
925;103;6;1;12;50;6;2;4;4;4;3;2;69;4;1;1;8;1;13;7;1;19;11;1;44;6;1;2;5;,73099874223
926;103;7;1;13;10;6;2;1;4;4;2;2;68;4;1;1;8;2;13;39;1;19;11;1;44;6;1;2;5;,73099874223
927;103;8;1;13;41;6;1;4;3;4;3;2;25;6;1;1;10;3;14;3;1;19;11;1;44;6;1;2;1;1,106602080468
928;103;9;1;14;9;6;5;4;4;4;2;2;21;6;1;1;11;2;14;39;1;19;11;1;44;6;1;2;1;1,106602080468
929;104;1;1;10;15;2;2;3;4;2; ;2;21;8;1;1;11;2;10;46;1;18;11;1;44;6;1;2;1;1,106602080468
930;104;2;1;10;51;5;5;5;1;4;3;2;79;1;1;1;8;2;11;11;1;18;11;1;44;6;1;2;6;1,116828724712
931;104;3;1;11;26;5;5;4;4;4;3;2;36;4;1;1;7;1;11;48;1;18;11;1;44;6;1;2;2;,74619633505
932;104;4;1;11;52;6;1;4;4;4;2;2;57;4;1;1;1;2;12;14;1;18;11;1;44;6;1;2;4;,586216236375
933;104;5;1;12;16;6;5;2;5;4;2;2;27;4;1;1;7;2;12;46;1;18;11;1;44;6;1;2;1;1,106602080468
934;104;6;1;12;49;6;2;1;4;4;1;2;37;4;1;1;2;2;13;8;1;18;11;1;44;6;1;2;2;,74619633505
935;104;7;1;13;15;6;5;1;3;4;3;1;79;8;1;1;8;3;13;41;1;18;11;1;44;6;1;2;6;1,267017892618
936;104;8;1;13;44;5;2;2;5;4;3;2;61;6;1;1;8;2;14;4;1;18;11;1;44;6;1;2;5;,73099874223
937;104;9;1;14;9;1;5;4;4;4;1;1;32;4;1;1;11;2;14;44;1;18;11;1;44;6;1;2;2;1,173123968762
938;105;1;1;8;22;6;5;3;4;4;2;2;56;4;1;1;7;2;8;52;1;25;11;1;45;6;1;2;4;,586216236375
939;105;2;1;8;56;6;2;2;1;4;2;1;47;4;1;1;1;3;9;12;1;25;11;1;45;6;1;2;3;1,058721537333
940;105;3;1;9;14;6;1;4;4;4;3;1;57;5;1;1;1;1;9;38;1;25;11;1;45;6;1;2;4;,70609997148
941;105;4;1;9;45;1;1;2;4;4;2;1;69;4;1;1;8;3;10;3;1;25;11;1;45;6;1;2;5;,673853362753
942;105;5;1;10;5;5;1;5;4;4;1;1;70;8;1;1;8;3;10;31;1;25;11;1;45;6;1;2;6;1,267017892618
943;105;6;1;10;35;6;2;5;3;4;2;2;58;4;1;1;8;2;10;53;1;25;11;1;45;6;1;2;4;,586216236375
944;105;7;1;10;56;6;1;5;3;4;2;2;38;4;1;1;8;3;11;25;1;25;11;1;45;6;1;2;2;,74619633505
945;105;8;1;11;31;1;2;3;2;4;2;2;29;8;1;1;3;3;11;55;1;25;11;1;45;6;1;2;1;1,106602080468
946;105;9;1;12;3;6;2;4;4;4;3;2;62;6;1;1;8;2;12;22;1;25;11;1;45;6;1;2;5;,73099874223
947;106;1;1;9;49;6;5;5;5;4;3;2;86;1;1;1;8;2;10;13;1;20;11;1;45;6;1;2;6;1,116828724712
948;106;2;1;10;21;2;1;4;4;4;3;2;33;6;1;1;2;3;10;41;1;20;11;1;45;6;1;2;2;,74619633505
949;106;3;1;10;45;6;5;3;3;4;3;1;68;6;1;1;8;2;11;12;1;20;11;1;45;6;1;2;5;,673853362753
950;106;4;1;11;18;5;4;3;4;4;3;2;42;4;1;1;10;2;11;35;1;20;11;1;45;6;1;2;3;,751542930773
951;106;5;1;11;41;6;2;3;4;4;3;2;57;4;1;1;7;2;12;2;1;20;11;1;45;6;1;2;4;,586216236375
952;106;6;1;12;7;1;2;4;4;4;3;2;29;8;1;1;7;1;12;24;1;20;11;1;45;6;1;2;1;1,106602080468
953;106;7;1;12;26;6;5;5;4;4;3;2;64;4;1;1;8;2;12;50;1;20;11;1;45;6;1;2;5;,73099874223
954;106;8;1;12;52;6;1;4;4;4;2;2;56;4;1;1;2;2;13;10;1;20;11;1;45;6;1;2;4;,586216236375
955;106;9;1;13;17;6;2;1;2;4;2;1;39;8;1;1;10;3;13;42;1;20;11;1;45;6;1;2;2;1,173123968762
956;107;1;3;13;45;1;5;5;3;4;2;2;91;4;1;1;8;2;14;36;1;17;12;6;46;2;2;1;6;,640689005197
957;107;2;4;14;45;1;2;2;4;4;1;2;38;8;1;1;3;3;15;24;2;17;12;6;46;2;2;1;2;,779577719959
958;107;3;5;15;30;1;2;5;3;4;2;1;82;2;1;2;8;2;16;17;3;17;12;6;46;2;2;1;6;,93210457848
959;107;4;4;16;22;6;2;5;3;4;1;2;60;8;1;1;8;2;17;0;2;17;12;6;46;2;2;1;5;,61129362135
960;107;5;5;17;5;6;3;5;3;4;1;2;62;4;1;1;8;2;17;45;2;17;12;6;46;2;2;1;5;,61129362135
961;107;6;4;17;49;1;5;5;4;4;1;1;52;4;1;1;1;2;18;33;2;17;12;6;46;2;2;1;4;,993800739688
962;107;7;5;8;10;6;2;5;5;4;1;2;43;4;1;1;2;2;8;45;2;18;12;6;46;2;2;1;3;1,091806812636
963;107;8;2;8;53;1;5;5;4;4;1;2;50;4;1;1;7;2;9;31;3;18;12;6;46;2;2;1;4;,992483714406
964;107;9;4;9;40;1;1;5;3;4;1;1;38;6;1;1;1;2;10;17;3;18;12;6;46;2;2;1;2;1,740943942978
965;108;1;4;10;46;6;1;5;4;4;1;2;56;4;1;1;2;3;11;25;3;18;12;6;46;2;2;1;4;,992483714406
966;108;2;5;11;30;6;1;3;4;4;2;2;63;4;1;2;8;2;12;10;3;18;12;6;46;2;2;1;5;,61129362135
967;108;3;4;12;21;1;2;5;4;4;5;2;53;6;1;1;2;2;13;0;3;18;12;6;46;2;2;1;4;,992483714406
968;108;4;4;13;8;6;2;5;3;4;2;2;37;8;1;1;7;2;13;43;3;18;12;6;46;2;2;1;2;,779577719959
969;108;5;4;13;48;1;2;2;4;4;1;1;58;6;1;1;1;3;14;28;2;18;12;6;46;2;2;1;4;,993800739688
970;108;6;4;14;39;6;2;5;3;4;1;1;24;8;1;1;3;2;15;14;2;18;12;6;46;2;2;1;1;1,490956194468
971;108;7;3;15;21;1;2;5;4;4;2;2;76;6;1;1;8;2;16;6;1;18;12;6;46;2;2;1;6;,640689005197
972;108;8;1;16;17;1;2;5;4;4;2;2;73;8;1;1;8;2;17;1;1;18;12;6;46;2;2;1;6;,640689005197
973;108;9;3;17;5;1;2;5;4;4;2;2;71;4;1;1;8;2;17;50;1;18;12;6;46;2;2;1;6;,640689005197
974;109;1;5;11;55;1;2;2;3;4;1;2;54;6;1;1;2;2;12;35;3;24;12;6;46;2;2;1;4;,992483714406
975;109;2;4;12;42;1;1;5;3;4;1;1;30;6;1;1;6;3;13;15;3;24;12;6;46;2;2;1;2;1,740943942978
976;109;3;5;13;19;1;2;2;3;4;1;2;57;8;1;3;3;2;13;57;3;24;12;6;46;2;2;1;4;,992483714406
977;109;4;5;14;1;6;1;5;4;4;1;1;62;6;1;2;8;2;14;37;3;24;12;6;46;2;2;1;5;1,078727440585
978;109;5;5;14;50;1;1;5;4;4;1;2;39;8;1;1;3;2;15;25;3;24;12;6;46;2;2;1;2;,779577719959
979;109;6;4;15;28;1;2;5;3;4;1;2;51;6;1;1;7;2;16;5;3;24;12;6;46;2;2;1;4;,992483714406
980;109;7;5;16;6;6;2;5;3;4;1;1;25;8;1;1;2;2;16;46;3;24;12;6;46;2;2;1;1;1,490956194468
981;109;8;4;17;5;1;2;5;3;4;1;2;57;4;1;1;8;2;17;45;2;24;12;6;46;2;2;1;4;,992483714406
982;109;9;2;17;52;1;1;5;3;4;3;2;70;8;3;3;8;2;18;40;3;24;12;6;46;2;2;1;6;,640689005197
983;110;1;3;10;37;1;5;5;3;4;1;2;77;4;1;2;8;2;11;23;1;20;12;3;47;2;2;1;6;,640689005197
984;110;2;4;11;28;6;2;5;4;4;1;2;40;8;1;1;7;2;12;3;2;20;12;3;47;2;2;1;3;1,091806812636
985;110;3;4;12;11;1;3;5;3;3;2;2;57;4;1;1;7;1;12;51;2;20;12;3;47;2;2;1;4;,992483714406
986;110;4;3;12;54;6;2;2;3;4;1;1;42;6;1;1;4;2;13;30;2;20;12;3;47;2;2;1;3;1,136160414565
987;110;5;2;13;40;6;1;5;3;3;3;2;33;4;12; ;7;3;14;20;3;20;12;3;47;2;2;1;2;,779577719959
988;110;6;3;14;42;1;2;3;4;4;1;1;52;4;1;1;1;2;15;32;1;20;12;3;47;2;2;1;4;,993800739688
989;110;7;3;15;36;6;5;5;4;4;1;2;38;4;1;1;7;2;16;14;1;20;12;3;47;2;2;1;2;,779577719959
990;110;8;1;16;26;1;3;5;3;4;2;1;65;4;1;1;8;2;17;7;1;20;12;3;47;2;2;1;5;1,078727440585
991;110;9;3;17;20;1;2;5;4;4;2;2;77;6;1;1;8;2;18;2;1;20;12;3;47;2;2;1;6;,640689005197
992;111;1;3;9;37;1;2;5;4;4;1;2;47;6;1;1;7;2;10;10;1;23;12;1;48;2;2;2;3;,981027916114
993;111;2;3;10;58;1;5;5;4;4;2;1;70;4;1;1;8;2;11;41;1;23;12;1;48;2;2;2;6;1,146879531091
994;111;3;3;11;45;6;1;5;3;4;1;1;38;6;1;1;4;3;12;20;2;23;12;1;48;2;2;2;2;2,118034299598
995;111;4;1;12;25;6;2;5;4;4;1;2;63;6;1;1;8;2;13;2;1;23;12;1;48;2;2;2;5;,611695220891
996;111;5;4;13;8;6;1;3;4;4;1;2;52;8;1;1;3;3;13;43;2;23;12;1;48;2;2;2;4;,637193352674
997;111;6;3;13;48;1;2;5;4;4;3;2;70;4;1;1;8;2;14;29;1;23;12;1;48;2;2;2;6;1,107468762898
998;111;7;5;14;34;1;1;3;3;4;2;2;55;6;1;2;2;2;15;10;3;23;12;1;48;2;2;2;4;,637193352674
999;111;8;3;15;17;1;2;5;4;4;3;1;80;2;1;1;8;2;16;0;1;23;12;1;48;2;2;2;6;1,146879531091
1000;111;9;4;16;8;6;1;5;4;4;2;2;47;8;1;1;3;3;16;45;2;23;12;1;48;2;2;2;3;,981027916114
1001;112;1;3;9;19;1;2;5;4;4;1;2;60;4;1;1;7;2;10;1;1;22;12;1;48;2;2;2;5;,611695220891
1002;112;2;4;10;5;1;2;5;4;4;1;1;51;8;1;1;1;2;10;44;1;22;12;1;48;2;2;2;4;,762896558228
1003;112;3;3;10;50;1;5;5;3;4;2;2;56;4;1;1;1;2;11;35;2;22;12;1;48;2;2;2;4;,637193352674
1004;112;4;3;12;1;1;1;3;4;4;1;2;69;6;1;1;8;2;12;45;1;22;12;1;48;2;2;2;5;,611695220891
1005;112;5;3;12;53;1;5;5;3;4;3;2;80;6;1;1;8;2;13;35;1;22;12;1;48;2;2;2;6;1,107468762898
1006;112;6;4;13;40;1;2;5;5;4;1;1;27;8;1;1;3;2;14;14;2;22;12;1;48;2;2;2;1;3,34453288656
1007;112;7;3;14;18;1;1;5;4;4;2;2;66;6;1;1;8;2;14;57;1;22;12;1;48;2;2;2;5;,611695220891
1008;112;8;4;15;0;6;2;5;3;4;1;1;47;6;1;1;8;2;15;35;2;22;12;1;48;2;2;2;3;2,093312310616
1009;112;9;4;15;40;1;1;5;3;4;1;2;59;6;1;1;8;2;16;24;2;22;12;1;48;2;2;2;4;,637193352674
1010;186;7;2;15;0;2;2;3;3;4;1;1;24;8;1;1;3;2;15;35;3;22;12;7;86;20;2;1;1;1,490956194468
1011;113;1;2;12;56;1;3;5;1;4;4;2;68;6;2;4;8;2;13;19;3;26;13;6;49;71;4;1;5;,523855002022
1012;113;2;2;13;24;1;3;5;2;4;3;2;59;8;1;2;3;2;13;44;3;26;13;6;49;71;4;1;4;,818592721433
1013;113;3;5;13;50;1;2;3;2;4;3;1;34;8;1;1;5;3;14;13;3;26;13;6;49;71;4;1;2;1,07194327193
1014;113;4;2;14;15;1;5;3;2;4;2;2;60;8;2;3;3;2;14;34;3;26;13;6;49;71;4;1;5;,523855002022
1015;113;5;2;14;40;1;5;5;2;4;4;2;72;3;1;2;8;1;15;2;3;26;13;6;49;71;4;1;6;,785091134673
1016;113;6;2;15;8;1;5;3;5;4;4;2;76;6;1;3;8;2;15;29;2;26;13;6;49;71;4;1;6;,785091134673
1017;113;7;2;15;35;1;2;5;5;4;3;2;46;8;2;4;3;2;16;0;3;26;13;6;49;71;4;1;3;1,073605565717
1018;113;8;5;16;8;1;5;3;2;4;3;1;29;8;1;1;3;3;16;31;3;26;13;6;49;71;4;1;1;1,83958111261
1019;113;9;2;16;53;1;2;3;2;4;3;1;27;8;1;1;3;3;17;20;3;26;13;6;49;71;4;1;1;1,83958111261
1020;114;1;2;17;33;1;5;5;2;4;2;1;57;4;2;5;1;2;17;55;3;26;13;6;49;71;4;1;4;,670418307614
1021;114;2;2;18;2;1;3;2;2;4;2;1;25;8;2;5;2;2;18;22;3;26;13;6;49;71;4;1;1;1,83958111261
1022;114;3;2;18;29;1;3;1;1;4;4;2;61;4;1;2;2;2;18;55;3;26;13;6;49;71;4;1;5;,523855002022
1023;114;4;2;19;7;6;5;3;5;4;4;2;67;3;1;1;8;2;19;29;3;26;13;6;49;71;4;1;5;,523855002022
1024;114;5;2;6;53;1;5;5;5;4;5;2;55;3;3;4;10;1;7;17;3;27;13;6;49;71;4;1;4;,818592721433
1025;114;6;2;7;24;6;5;5;5;4;2;1;42;3;1;1;1;2;7;47;3;27;13;6;49;71;4;1;3;1,456141108823
1026;114;7;2;7;51;1;5;3;3;4;3;2;52;6;1;2;2;1;8;22;3;27;13;6;49;71;4;1;4;,818592721433
1027;114;8;2;8;27;1;5;5;1;4;2;1;57;6;1;1;1;2;8;47;3;27;13;6;49;71;4;1;4;,670418307614
1028;114;9;2;8;57;2;5;5;5;4;2;1;33;8;1;1;2;3;9;24;3;27;13;6;49;71;4;1;2;1,07194327193
1029;115;1;2;9;43;5;4;3;5;3;3;2;57;6;1;1;8;2;10;21;3;24;13;2;50;92;4;1;4;,818592721433
1030;115;2;2;9;52;6;5;3;5;4;4;2;32;6;3;3;7;3;10;17;3;24;13;2;50;92;4;1;2;1,025175153297
1031;115;3;6;10;24;6;5;5;5;4;3;2;63;6;1;1;8;2;11;5;3;24;13;2;50;92;4;1;5;,523855002022
1032;115;4;2;10;39;2;2;5;5;4;3;2;26;8;1;1;3;4;11;17;3;24;13;2;50;95;4;1;1;1,749299600163
1033;115;5;5;11;26;5;2;2;2;4;5;2;61;6;1;3;8;2;11;54;3;24;13;2;50;95;4;1;5;,523855002022
1034;115;6;2;11;51;1;5;5;5;4;2;1;55;5;2;4;7;2;12;5;3;24;13;2;50;92;4;1;4;,670418307614
1035;115;7;2;12;20;1;5;5;5;5;3;2;87;3;1;2;2;2;12;36;3;24;13;2;50;92;4;1;6;,785091134673
1036;115;8;2;12;26;1;5;5;5;3;4;2;80;8;2;5;8;2;12;46;3;24;13;2;50;95;4;1;6;,785091134673
1037;115;9;2;12;54;1;3;1;1;4;5;2;53;6;2;5;8;2;13;20;3;24;13;2;50;95;4;1;4;,818592721433
1038;116;1;2;10;43;1;3;1;1;4;4;2;59;4;2;5;8;2;11;27;3;25;13;1;51;90;4;2;4;1,123386832559
1039;116;2;4;10;41;5;5;5;2;2; ;1;83;5;1;2;2;2;11;34;3;25;13;1;51;91;4;2;6;2,67139916263
1040;116;3;2;11;36;5;4;2;2;4;2;1;55;6;1;1;7;2;12;2;2;25;13;1;51;91;4;2;4;,832211110841
1041;116;4;2;12;14;5;3;1;1;4;3;1;56;7;1;1;7;3;12;26;3;25;13;1;51;91;4;2;4;,832211110841
